# Avida tasks data
# Fri Jun 24 15:22:14 2011
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 0 0 0 0 0 0 0 0 0 
200 0 0 0 0 0 0 0 0 0 
300 0 0 0 0 0 0 0 0 0 
400 0 0 0 0 0 0 0 0 0 
500 0 0 0 0 0 0 0 0 0 
600 0 0 0 0 0 0 0 0 0 
700 0 0 0 0 0 0 0 0 0 
800 0 0 0 0 0 0 0 0 0 
900 0 0 0 0 0 0 0 0 0 
1000 0 0 0 0 0 0 0 0 0 
1100 0 0 0 0 0 0 0 0 0 
1200 0 0 0 0 0 0 0 0 0 
1300 0 0 0 0 0 0 0 0 0 
1400 0 0 0 0 0 0 0 0 0 
1500 0 0 0 0 0 0 0 0 0 
1600 21 0 0 0 0 0 0 0 0 
1700 134 0 0 0 0 0 0 0 0 
1800 320 0 0 0 0 0 0 0 0 
1900 509 0 0 0 0 0 0 0 0 
2000 808 0 0 0 0 0 0 0 0 
2100 1182 0 0 0 0 0 0 0 0 
2200 1584 0 0 0 0 0 0 0 0 
2300 1893 0 0 0 0 0 0 0 0 
2400 2249 0 0 0 0 0 0 0 0 
2500 2292 0 0 0 0 0 0 0 0 
2600 2162 0 0 0 0 0 0 0 0 
2700 2245 0 0 0 0 0 0 0 0 
2800 2614 0 0 0 0 0 0 0 0 
2900 2508 0 0 0 0 0 0 0 0 
3000 2473 0 0 0 0 0 0 0 0 
3100 2662 0 0 0 0 0 0 0 0 
3200 2568 0 0 0 0 0 0 0 0 
3300 2712 0 0 0 0 0 0 0 0 
3400 2474 0 0 0 0 0 0 0 0 
3500 2598 0 0 0 0 0 0 0 0 
3600 2555 0 0 0 0 0 0 0 0 
3700 2620 0 0 0 0 0 0 0 0 
3800 2504 0 0 0 0 0 0 0 0 
3900 2330 0 0 0 0 0 0 0 0 
4000 2608 0 0 0 0 0 0 0 0 
4100 2482 0 0 0 0 0 0 0 0 
4200 2682 0 0 0 0 0 0 0 0 
4300 2511 0 0 0 0 0 0 0 0 
4400 2531 0 0 0 0 0 0 0 0 
4500 2499 0 0 0 0 0 0 0 0 
4600 2462 0 0 0 0 0 0 0 0 
4700 2439 0 0 0 0 0 0 0 0 
4800 2629 0 0 0 0 0 0 0 0 
4900 2504 0 0 0 0 0 0 0 0 
5000 2514 0 0 0 0 0 0 0 0 
