# Avida Average Data
# Fri Jun 24 15:22:14 2011
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: Size
#  7: Copied Size
#  8: Executed Size
#  9: Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 97 389 0 0 100 100 97 1 1 1 0 0 0 0 0 
100 97 387.563 0.250284 0 100 100 97 3.42857 0 0 1.41667 6.97917 -2.84259 0 0 
200 96.7365 387.365 0.249793 0 100 100 96.7365 3.53 0.01983 0.0169972 1.98867 14.9292 -2.73946 0 0 
300 96.2522 387.079 0.248916 0 100 100 96.2522 3.52265 0.066271 0.0553907 2.75173 22.7676 -2.54787 0 0 
400 96.1737 387.498 0.248685 0 100 100 96.1737 3.09077 0.075443 0.0602532 3.57722 30.5565 -2.70842 0 0 
500 96.1884 385.679 0.249661 0 100 100 96.1884 2.91992 0.0662749 0.0512569 4.44923 38.3781 -3.01777 0 0.16614 
600 96.28 385.605 0.250013 0 100 100 96.28 2.66955 0.0501032 0.0386089 5.06278 46.2078 -3.83059 0 0.170513 
700 96.2576 384.65 0.250454 0 100 100 96.2576 2.67832 0.0507688 0.0391645 5.59153 54.1056 -3.98308 0 0.170593 
800 96.2176 384.598 0.250447 0 100 100 96.2176 2.5247 0.0536614 0.0432849 6.01334 61.9807 -3.50658 0 0.171743 
900 96.1235 384.875 0.250115 0 100 100 96.1235 2.65161 0.0614355 0.0507908 6.34641 69.8607 -3.25986 0 0.172436 
1000 96.0416 384.013 0.250419 0 100 100 96.0416 2.58995 0.0552017 0.0467091 6.90658 77.7413 -3.14614 0 0.172765 
1100 96.1069 382.653 0.251289 0 100 100 96.1069 2.53466 0.0484124 0.0392958 7.38007 85.6608 -3.01615 0 0.172851 
1200 96.1148 382.194 0.251605 0 100 100 96.1148 2.72528 0.0597681 0.0499554 7.86887 93.5367 -3.1504 0 0.173002 
1300 95.9994 383.062 0.251047 0 100 100 95.9994 2.71247 0.0534709 0.0450281 8.48999 101.463 -3.03316 0 0.173111 
1400 96.0191 383.654 0.250864 0 100 100 96.0191 2.69536 0.0566688 0.04665 9.03507 109.388 -2.47724 0 0.173403 
1500 96.1465 381.692 0.252232 0 100 100 96.1465 2.83514 0.0625993 0.0540197 9.68764 117.426 -2.54502 0 0.173987 
1600 96.7166 380.709 0.254221 0 100 100 96.0537 3.00098 0.0585747 0.0491377 10.1868 125.312 -2.64636 0 0.174841 
1700 100.455 380.595 0.264178 0 100 100 96.1793 3.05835 0.0585526 0.0467105 10.7253 133.718 -2.52241 0 0.176122 
1800 106.801 379.904 0.281331 0 100 100 96.153 3.48268 0.0689537 0.0562607 11.0374 142.955 -2.29914 0 0.180215 
1900 113.529 381.136 0.298496 0 100 100 96.2296 3.957 0.0581844 0.0487206 11.2033 152.721 -2.00209 0 0.1867 
2000 126.732 379.967 0.333931 0 100 100 96.2536 4.76994 0.0493971 0.0443407 11.4644 165.142 -1.47864 0 0.19744 
2100 142.194 379.812 0.374853 0 100 100 96.5344 5.746 0.0509757 0.0426125 11.6814 179.514 -1.28996 0 0.213676 
2200 162.652 379.031 0.429105 0 100 100 96.7379 9.10547 0.049764 0.042042 11.3878 196.967 -2.11647 0 0.23639 
2300 174.707 379 0.460968 0 100 100 96.8682 12.7514 0.0589233 0.0491734 11.3273 211.246 -3.56785 0 0.263188 
2400 184.402 379.087 0.4865 0 100 100 96.9743 15.7911 0.0693387 0.058517 11.1788 224.341 -4.41548 0 0.292401 
2500 189.366 379.075 0.499597 0 100 100 97 20.3983 0.0639801 0.0565019 11.1234 235.217 -3.78404 0 0.32022 
2600 190.579 379.032 0.502834 0 100 100 96.9987 15.5625 0.0575636 0.048639 11.1972 244.149 -4.19958 0 0.343151 
2700 192.786 378.987 0.508688 0 100 100 96.9859 16.5912 0.0541135 0.0444347 11.1632 253.637 -3.95527 0 0.359587 
2800 193.723 378.986 0.511159 0 100 100 96.9908 21.8417 0.0537963 0.0461656 11.1404 262.224 -3.46309 0 0.369747 
2900 193.916 378.992 0.51166 0 100 100 96.9964 20.08 0.074502 0.059761 11.139 270.143 -3.66126 0 0.374958 
3000 193.762 378.991 0.511255 0 100 100 96.9972 17.7071 0.0709964 0.0564744 11.1521 278.026 -3.12585 0 0.377381 
3100 193.845 378.989 0.511477 0 100 100 96.9925 20.6667 0.0671418 0.0555139 11.153 285.969 -1.54694 0 0.378895 
3200 193.958 378.99 0.511775 0 100 100 96.9969 19.3158 0.05761 0.045543 11.1615 293.911 -1.68954 0 0.379894 
3300 193.856 379.141 0.511368 0 100 100 96.9989 19.5396 0.0622239 0.052651 11.1473 301.835 -1.77971 0 0.380022 
3400 193.823 379.058 0.511362 0 100 100 96.9891 18.2206 0.0581114 0.0451977 11.1215 309.766 -1.53004 0 0.380214 
3500 193.766 379.063 0.511189 0 100 100 96.9946 19.7273 0.0591398 0.046467 11.1068 317.806 -0.793679 0 0.38012 
3600 193.81 378.993 0.51138 0 100 100 96.9996 20.3175 0.053125 0.0449219 11.1062 325.78 -1.67853 0 0.379693 
3700 193.887 378.994 0.51158 0 100 100 96.9985 21.8583 0.0568052 0.0457491 11.0732 333.764 0.0189806 0 0.379494 
3800 193.73 379.231 0.510955 0 100 100 97 20.582 0.0704898 0.0577459 11.0737 341.691 -0.823767 0 0.37963 
3900 193.874 378.991 0.511551 0 100 100 96.9991 19.4417 0.0634376 0.0518646 11.0823 349.658 -0.482633 0 0.379836 
4000 193.851 378.995 0.511486 0 100 100 96.9992 18.3944 0.0535988 0.0424962 11.0953 357.587 -0.748217 0 0.379694 
4100 193.835 379.07 0.511376 0 100 100 96.9936 21.431 0.0655672 0.0530973 11.0744 365.553 1.2783 0 0.379808 
4200 193.964 378.995 0.511785 0 100 100 97 20.9609 0.0663436 0.0551621 11.0697 373.527 0.388786 0 0.379867 
4300 193.809 379.075 0.511289 0 100 100 97.0008 20.623 0.0715421 0.0600159 11.0596 381.415 1.39936 0 0.380023 
4400 193.677 378.981 0.511043 0 100 100 96.9898 16.9267 0.0590784 0.0476566 11.0685 389.4 0.619591 0 0.380097 
4500 193.806 378.994 0.511366 0 100 100 96.9996 21.9649 0.0646965 0.0543131 11.0495 397.367 0.49089 0 0.380857 
4600 193.843 378.998 0.511461 0 100 100 97 25.9579 0.0713706 0.0608273 11.0422 405.304 1.32436 0 0.381059 
4700 193.838 378.991 0.511455 0 100 100 96.9967 18.938 0.0552599 0.0417519 11.0581 413.221 0.862491 0 0.381362 
