# Avida Average Data
# Fri Jun 24 15:30:02 2011
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: Size
#  7: Copied Size
#  8: Executed Size
#  9: Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

3900 5568.06 400.716 14.0219 0 100 100 97.8828 3.55731 0.0802778 0.0644444 29.2697 363.688 3.54326 0 5.65218 
4000 5877.3 384.755 15.3875 0 100 100 97.8942 3.66599 0.0588889 0.0491667 30.665 375.493 4.38014 0 6.76859 
4100 6447.75 374.681 17.2942 0 100 100 97.8449 3.52409 0.0546875 0.0443638 31.553 385.48 4.47905 0 7.97369 
4200 59226.9 374.12 158.496 0 100 100 97.9222 4.0404 0.0280556 0.0230556 34.3431 407.53 -3.42389 0 20.8938 
4300 89376.1 373.522 239.456 0 100 100 97.9122 4.07701 0.0825 0.0652778 35.3064 422.603 -2.29213 0 47.3162 
4400 92400.6 373.895 247.624 0 100 100 97.8919 3.52941 0.0675 0.0541667 35.6817 432.132 -2.6203 0 79.2776 
4500 92394.2 373.958 247.424 0 100 100 97.82 3.4188 0.0433333 0.0375 35.9353 440.892 -3.01901 0 111.66 
4600 92739.9 373.368 248.775 0 100 100 97.8119 3.2491 0.0591667 0.0472222 36.1889 449.702 -3.47038 0 143.708 
4700 92283 371.261 249.36 0 100 100 97.735 3.28767 0.0513889 0.0427778 36.4694 458.559 -4.35069 0 163.828 
4800 93193.1 361.876 260.222 0 100 100 97.7642 3.25203 0.0591667 0.0483333 36.8717 468.136 -5.4633 0 170.997 
4900 92739.9 329.712 289.645 0 100 100 97.6689 3.27273 0.0633333 0.0544444 37.5658 481.037 -6.9087 0 174.444 
5000 92826.8 285.853 329.298 0 100 100 97.7008 3.61083 0.065 0.0533333 38.3136 497.566 -8.85139 0 182.404 
